x y z A dCp dVx dVy dVz dP dFx dFy dFz mu 
0.70620889748915183 0.95310344827586213 -0.027157039540850254 0.00097021642366241492 0.21285335517122539 -0.84914567001575891 0.00080523789913410245 -0.25709458865209178 0.10642667758561269 2.0384140109556576e-05 -7.2386062335272499e-08 0.00010122485445875092 0.011156125840736051
0.69897698698753019 0.95310344827586213 -0.025807191458293577 0.0011811940016295051 0.25532734546070024 -0.83805289891773083 0.0020482573221034537 -0.20575664702951835 0.12766367273035012 2.5938954795453887e-05 -1.0119785331040094e-07 0.00014854784630697479 0.010055552000008339
0.69014594948450758 0.95310344827586213 -0.024424530421838439 0.0014329155844437316 0.29232822294267735 -0.82916843831539921 0.0036556306498171515 -0.14190882398031776 0.14616411147133868 2.9397578740384897e-05 -1.3622028278237554e-07 0.00020736737068658182 0.0085789203762895259
0.6794117203308645 0.95310344827586213 -0.023123436174246281 0.0017294301366055833 0.31034305396224704 -0.8276377688443235 0.0056742389821088342 -0.068121014614560133 0.15517152698112352 2.7827018917774956e-05 -1.729861556881262e-07 0.00026691161904184274 0.0067182714292384248
0.66645557771135444 0.95310344827586213 -0.022066413480572065 0.0020725142802590648 0.3050928926781461 -0.83344750784125787 0.0081913145002774738 0.014326945306237002 0.15254644633907305 1.9794016970430951e-05 -2.0827364205711024e-07 0.00031553437298838808 0.0044898774575652702
0.65095946882931099 0.95310344827586213 -0.021363998209180453 0.0024639899126763943 0.28178156642284802 -0.84378545076535005 0.011360982452797328 0.078201500826865861 0.14089078321142401 1.0656781726701525e-05 -2.3748190860055686e-07 0.00034698977993865486 0.0019973890436327008
0.63261342275021415 0.95310344827586213 -0.021133329379221605 0.00290182109467219 0.24615575831397374 -0.85588886122885965 0.015242659356910814 0.14514186248674507 0.12307787915698687 -1.0077436332485293e-06 -2.5172821932402053e-07 0.00035714847557215761 -0.0007412006991702547
0.61113976531656711 0.95310344827586213 -0.021582415276090769 0.0033796294348266676 0.19157471500598955 -0.87352278536260519 0.019820060852272382 0.21210939072605584 0.095787357502994774 -1.1794398587798159e-05 -2.3018233488456356e-07 0.00032351076522836879 -0.003584022208329758
0.58632881702051365 0.95310344827586213 -0.022839170597807424 0.003885371492760986 0.1245680524425159 -0.89707019897292739 0.024951722710084046 0.26471572904902269 0.062284026221257949 -1.5219820160541554e-05 -1.6432796568169452e-07 0.00024151744195931844 -0.0062549412258062365
0.55807444147888774 0.95310344827586213 -0.024968734395913631 0.0044005863125931273 0.045865543596870895 -0.92562958494564196 0.03022717268039516 0.31053284191569375 0.022932771798435447 -8.6766668257664298e-06 -6.0384662031716738e-08 0.00010054393174107773 -0.0084896791859347346
0.52640062586584846 0.95310344827586213 -0.027886558260158623 0.0049006313606789684 -0.032118010335901559 -0.9594495172756955 0.03509007334762821 0.33217965152578877 -0.016059005167950779 7.6257735637758769e-06 3.7799038561625969e-08 -7.832892414429787e-05 -0.0098758071737734664
0.4914895815588512 0.95310344827586213 -0.031280220716358428 0.0053559599154367823 -0.099131558061070768 -0.99380397559045119 0.038817581645902301 0.33162993157561693 -0.049565779030535384 2.5649996323213359e-05 9.6319868203487386e-08 -0.00026423024827800564 -0.01015663101668019
0.45372712574298113 0.95310344827586213 -0.034818124270749713 0.0057347179446003366 -0.16044728939238118 -1.0281721283482983 0.040751021179388933 0.31882396107091548 -0.080223644696190588 4.1478651630932399e-05 1.5471091384258999e-07 -0.00045818629175831843 -0.0092246189812658485
0.41370005917252961 0.95310344827586213 -0.037974822689840745 0.0060068427574799729 -0.2021403628437608 -1.0608405480805598 0.040660530602480371 0.27405184845759201 -0.1010701814218804 4.1036962030233035e-05 2.588881048901561e-07 -0.00060572412513449335 -0.0068835008943422373
0.37218860222704786 0.95310344827586213 -0.040083471655993561 0.0061490258791960638 -0.21377701689800399 -1.0812558474070544 0.038742038322395859 0.20775433524401538 -0.106888508449002 2.2507900176597389e-05 3.4590837334857834e-07 -0.00065687460856888788 -0.0034477344581478916
0.33014571996855613 0.95310344827586213 -0.040943004674733406 0.0061486362404026135 -0.20954646862042337 -1.0885615755222104 0.03537483998452353 0.15273763653106487 -0.10477323431021168 4.2711532066202938e-06 3.3761072615126987e-07 -0.00064419825792761624 0.00036711733890444924
0.28858280270016018 0.95310344827586213 -0.040809930386192253 0.0060055990663850922 -0.20587780724382077 -1.0918557976008918 0.030867682046267369 0.11303057415686907 -0.10293890362191038 -8.2020120417092405e-06 2.3835032226160016e-07 -0.00061815532561481246 0.0042007674724533241
0.24844985325274732 0.95310344827586213 -0.039964085317428268 0.0057328101587238948 -0.21068491681901258 -1.0970248049763325 0.025366916667578975 0.081104954376613247 -0.10534245840950629 -1.7661539317332742e-05 9.8426474641165609e-08 -0.00060364999306788676 0.0079993799538971583
