x y z A dCp dVx dVy dVz dP dFx dFy dFz mu 
0.9980286753286195 0.10000000000000001 -0.00028580001464958288 0.00079677375542792645 -0.42327446252836398 -1.1707340705521849 -0.22118395472655902 -0.061105292309218739 -0.21163723126418199 -2.4194369518279713e-05 -0 0.00016688227814949425 0.10659317205911013
0.99017446561077727 0.10000000000000001 -0.0014158843276653316 0.0023772640558877844 -0.35082139791439482 -1.1391409476233814 -0.22155592499817164 -0.063970864151613904 -0.17541069895719741 -5.9238599557998115e-05 -0 0.00041276839115387615 0.10795166721368817
0.97458991175422061 0.10000000000000001 -0.0036250080017540013 0.0039188807427078757 -0.26600701847737174 -1.1007851367198662 -0.22236332237377443 -0.069524485736279451 -0.13300350923868587 -7.2611370607292142e-05 -0 0.00051614239888565284 0.10989950920593974
0.95152079148302871 0.10000000000000001 -0.0068164066519663929 0.0053966667838288409 -0.19703848422014381 -1.0682157774637808 -0.22350833274041113 -0.077443929350181573 -0.098519242110071903 -7.1980494156746811e-05 -0 0.00052678047475618014 0.11190881646583813
0.92133091860470273 0.10000000000000001 -0.010856955807182069 0.0067869947815603964 -0.14092412245260078 -1.0405735994421077 -0.224733951533654 -0.087323293712307903 -0.070462061226300388 -6.2400916212043895e-05 -0 0.000474136995150166 0.11360627271068717
0.88449640544908981 0.10000000000000001 -0.015588334401976472 0.0080679222770992497 -0.093979142770620028 -1.0165132716132765 -0.22567157527115553 -0.098753488643836568 -0.046989571385310014 -4.7316406673720421e-05 -0 0.00037614384532406591 0.11471589915578866
0.84159815429252538 0.10000000000000001 -0.020837437926095201 0.0092194451782551031 -0.053380980146872314 -0.99496027745793547 -0.22588222800619723 -0.11141025760070986 -0.026690490073436157 -2.9164322808440444e-05 -0 0.00024433712430800992 0.11503121780922196
0.79331269618192168 0.10000000000000001 -0.026423870554427506 0.010223688476388172 -0.016705641664322313 -0.97491860736699398 -0.22490052729426926 -0.12513633963275073 -0.0083528208321611563 -9.5379785849956875e-06 -0 8.486231649614265e-05 0.11439570401680019
0.74040152163601736 0.10000000000000001 -0.03216334206515703 0.011065081052344383 0.018348861639625347 -0.95531853911743903 -0.22229756555242608 -0.1400050696523584 0.0091744308198126734 1.0586389273422871e-05 0 -0.00010096232069641463 0.11267671661325181
0.68369907148500508 0.10000000000000001 -0.037867139806271002 0.011730552499643099 0.053794059827723895 -0.93507009609926039 -0.21772171956432262 -0.15635571106662674 0.026897029913861947 3.0329564842192452e-05 0 -0.00031405590003340375 0.10974171911461227
0.62409957724016807 0.10000000000000001 -0.043339172069497764 0.012209771554477111 0.091084265699196365 -0.91317232782056279 -0.21089921978541368 -0.17479574679460064 0.045542132849598183 4.8329096686366179e-05 0 -0.00055395482882119663 0.10544797964061137
0.56254295852875957 0.10000000000000001 -0.04837301394486801 0.012495423818044651 0.13094252259947736 -0.88877718121347271 -0.20161679248880623 -0.19617152836556631 0.065471261299738681 6.2350996857335486e-05 0 -0.00081571164986804913 0.099647760089922849
0.5 0.10000000000000001 -0.052751648918489789 0.012583503269688247 0.17325705038914041 -0.86120939819164244 -0.18971627760298249 -0.22151536310088482 0.086628525194570205 6.9225939516058744e-05 0 -0.0010878900206050565 0.092205535479134501
0.43745704147124054 0.10000000000000001 -0.056252076904095907 0.012473569403006035 0.21699478852995147 -0.82996554879539297 -0.17511859691817541 -0.25198388102460118 0.10849739426497573 6.5213299399653616e-05 0 -0.0013517776613022241 0.083023321111040549
0.37590042275983204 0.10000000000000001 -0.058655744022591161 0.012168906279236237 0.2601185768039983 -0.79469742026985835 -0.15788107053302522 -0.28880962757460094 0.13005928840199915 4.6874431201398974e-05 0 -0.0015819849957679764 0.072069782870676238
